community,meas,month,Q_MGD,year
Arlington,Daily Water Demand,Oct,3.8059147416129036,2016
Arlington,Daily Water Demand,Oct,3.729393677419355,2017
Arlington,Daily Water Demand,Oct,3.4664929677419356,2018
Arlington,Daily Water Demand,Oct,3.5232391612903227,2019
Arlington,Daily Water Demand,Sep,4.324181366666667,2015
Arlington,Daily Water Demand,Sep,4.354429333333333,2016
Arlington,Daily Water Demand,Sep,3.8752952333333335,2017
Arlington,Daily Water Demand,Sep,3.9677933329666666,2018
Arlington,Daily Water Demand,Sep,3.9795807,2019
Belmont,Daily Water Demand,Apr,1.87755198,2015
Belmont,Daily Water Demand,Apr,1.7575721333333334,2016
Belmont,Daily Water Demand,Apr,1.6416909666666666,2017
Belmont,Daily Water Demand,Apr,1.6975051966666668,2018
Belmont,Daily Water Demand,Apr,1.6868231,2019
Belmont,Daily Water Demand,Apr,1.6525216636666666,2020
Belmont,Daily Water Demand,Aug,2.774406935483871,2015
Belmont,Daily Water Demand,Aug,3.1771673838709678,2016
Belmont,Daily Water Demand,Aug,2.596266535483871,2017
Belmont,Daily Water Demand,Aug,2.5520551612903226,2018
Belmont,Daily Water Demand,Aug,2.521306677419355,2019
Belmont,Daily Water Demand,Dec,1.805320035483871,2015
Belmont,Daily Water Demand,Dec,1.6436753870967742,2016
Belmont,Daily Water Demand,Dec,1.692505935483871,2017
Belmont,Daily Water Demand,Dec,1.6873858387096774,2018
Belmont,Daily Water Demand,Dec,1.5701593548387096,2019
Belmont,Daily Water Demand,Feb,1.630171325,2015
Belmont,Daily Water Demand,Feb,1.726292927586207,2016
Belmont,Daily Water Demand,Feb,1.5197712142857143,2017
Belmont,Daily Water Demand,Feb,1.6671761392857143,2018
Belmont,Daily Water Demand,Feb,1.6875581714285715,2019
Belmont,Daily Water Demand,Feb,1.5433970689655172,2020
Belmont,Daily Water Demand,Jan,1.8859879032258065,2015
Belmont,Daily Water Demand,Jan,1.7956192451612902,2016
Belmont,Daily Water Demand,Jan,1.6287635806451615,2017
Belmont,Daily Water Demand,Jan,1.8225461290322582,2018
Belmont,Daily Water Demand,Jan,1.7274244258064517,2019
Belmont,Daily Water Demand,Jan,1.6091407096774193,2020
Belmont,Daily Water Demand,Jul,2.640890664516129,2015
Belmont,Daily Water Demand,Jul,3.1546858161290325,2016
Belmont,Daily Water Demand,Jul,2.423562461290323,2017
Belmont,Daily Water Demand,Jul,2.7195936451612903,2018
Belmont,Daily Water Demand,Jul,2.491111409677419,2019
Belmont,Daily Water Demand,Jun,2.54501687,2015
Belmont,Daily Water Demand,Jun,2.8357035,2016
Belmont,Daily Water Demand,Jun,2.3683526766666665,2017
Belmont,Daily Water Demand,Jun,2.56806629,2018
Belmont,Daily Water Demand,Jun,2.194449586666667,2019
Belmont,Daily Water Demand,Mar,1.914780270967742,2015
Belmont,Daily Water Demand,Mar,1.7048500258064516,2016
Belmont,Daily Water Demand,Mar,1.6160465451612904,2017
Belmont,Daily Water Demand,Mar,1.6735244193548389,2018
Belmont,Daily Water Demand,Mar,1.6966071580645161,2019
Belmont,Daily Water Demand,Mar,1.643402900967742,2020
Belmont,Daily Water Demand,May,2.4872579677419355,2015
Belmont,Daily Water Demand,May,2.1833830806451613,2016
Belmont,Daily Water Demand,May,1.9018683483870968,2017
Belmont,Daily Water Demand,May,2.061193612903226,2018
Belmont,Daily Water Demand,May,1.8592750677419354,2019
Belmont,Daily Water Demand,May,2.0072092906666668,2020
Belmont,Daily Water Demand,Nov,1.8787109,2015
Belmont,Daily Water Demand,Nov,1.7337396933333336,2016
Belmont,Daily Water Demand,Nov,1.7526293766666667,2017
Belmont,Daily Water Demand,Nov,1.7261534,2018
Belmont,Daily Water Demand,Nov,1.5639717333333334,2019
Belmont,Daily Water Demand,Oct,2.201323777419355,2015
Belmont,Daily Water Demand,Oct,2.0570816225806454,2016
Belmont,Daily Water Demand,Oct,2.0884891677419355,2017
Belmont,Daily Water Demand,Oct,1.9086344903225807,2018
Belmont,Daily Water Demand,Oct,1.7973639935483872,2019
Belmont,Daily Water Demand,Sep,2.86412161,2015
Belmont,Daily Water Demand,Sep,2.8129076966666666,2016
Belmont,Daily Water Demand,Sep,2.3395778166666665,2017
Belmont,Daily Water Demand,Sep,2.43031997,2018
Belmont,Daily Water Demand,Sep,2.3177642966666667,2019
Boston,Daily Water Demand,Apr,64.46204001633333,2015
Boston,Daily Water Demand,Apr,62.42773255666667,2016
Boston,Daily Water Demand,Apr,61.29303873966667,2017
Boston,Daily Water Demand,Apr,61.16146115586667,2018
Boston,Daily Water Demand,Apr,59.0863218666,2019
Boston,Daily Water Demand,Apr,51.79333116066667,2020
Boston,Daily Water Demand,Aug,70.7488768,2015
Boston,Daily Water Demand,Aug,74.26235991935484,2016
Boston,Daily Water Demand,Aug,69.02073910967742,2017
Boston,Daily Water Demand,Aug,71.0257502283871,2018
Boston,Daily Water Demand,Aug,69.13329227064516,2019
Boston,Daily Water Demand,Dec,58.52743072903226,2015
Boston,Daily Water Demand,Dec,60.02283449580646,2016
Boston,Daily Water Demand,Dec,57.23550658741935,2017
Boston,Daily Water Demand,Dec,56.41271344767742,2018
Boston,Daily Water Demand,Dec,57.76518800612903,2019
Boston,Daily Water Demand,Feb,69.66798638571429,2015
Boston,Daily Water Demand,Feb,63.1472296,2016
Boston,Daily Water Demand,Feb,58.90945524678571,2017
Boston,Daily Water Demand,Feb,60.09653737864286,2018
Boston,Daily Water Demand,Feb,59.246305057,2019
Boston,Daily Water Demand,Feb,59.310809146551726,2020
Boston,Daily Water Demand,Jan,59.92194949483871,2015
Boston,Daily Water Demand,Jan,60.19949432580645,2016
Boston,Daily Water Demand,Jan,58.80474094806452,2017
Boston,Daily Water Demand,Jan,62.61303265451613,2018
Boston,Daily Water Demand,Jan,58.150602093225814,2019
Boston,Daily Water Demand,Jan,57.84028824225807,2020
Boston,Daily Water Demand,Jul,70.01253324548387,2015
Boston,Daily Water Demand,Jul,73.40589616806452,2016
Boston,Daily Water Demand,Jul,68.47050671967742,2017
Boston,Daily Water Demand,Jul,71.47757219064516,2018
Boston,Daily Water Demand,Jul,70.60649681580645,2019
Boston,Daily Water Demand,Jun,64.27466230333333,2015
Boston,Daily Water Demand,Jun,69.93405369633334,2016
Boston,Daily Water Demand,Jun,67.36639291,2017
Boston,Daily Water Demand,Jun,67.47833907666667,2018
Boston,Daily Water Demand,Jun,64.052648559,2019
Boston,Daily Water Demand,Mar,70.67360805193549,2015
Boston,Daily Water Demand,Mar,61.29220480967742,2016
Boston,Daily Water Demand,Mar,59.548533376774195,2017
Boston,Daily Water Demand,Mar,59.09993027096774,2018
Boston,Daily Water Demand,Mar,58.35850717445162,2019
Boston,Daily Water Demand,Mar,55.765759035161295,2020
Boston,Daily Water Demand,May,66.86351906483871,2015
Boston,Daily Water Demand,May,64.75765187096775,2016
Boston,Daily Water Demand,May,61.624408002580644,2017
Boston,Daily Water Demand,May,63.827997077419354,2018
Boston,Daily Water Demand,May,59.91157388051613,2019
Boston,Daily Water Demand,May,54.68979982333333,2020
Boston,Daily Water Demand,Nov,61.33087544066667,2015
Boston,Daily Water Demand,Nov,62.04179696333333,2016
Boston,Daily Water Demand,Nov,59.48067830033333,2017
Boston,Daily Water Demand,Nov,59.319903163000006,2018
Boston,Daily Water Demand,Nov,59.263798752599996,2019
Boston,Daily Water Demand,Oct,64.51322158129032,2015
Boston,Daily Water Demand,Oct,65.25100666354838,2016
Boston,Daily Water Demand,Oct,64.31357399645161,2017
Boston,Daily Water Demand,Oct,62.88013469096774,2018
Boston,Daily Water Demand,Oct,62.7177758483871,2019
Boston,Daily Water Demand,Sep,70.93068277666667,2015
Boston,Daily Water Demand,Sep,69.68854033,2016
Boston,Daily Water Demand,Sep,66.75263980333334,2017
Boston,Daily Water Demand,Sep,68.20558159366666,2018
Boston,Daily Water Demand,Sep,67.23856620000001,2019
Brookline,Daily Water Demand,Apr,2.14013813667,2015
Brookline,Daily Water Demand,Apr,4.210718036666667,2016
Brookline,Daily Water Demand,Apr,4.104701163333333,2017
Brookline,Daily Water Demand,Apr,4.201516099666667,2018
Brookline,Daily Water Demand,Apr,4.168302433333333,2019
Brookline,Daily Water Demand,Apr,4.090840266666667,2020
Brookline,Daily Water Demand,Aug,6.864389516129032,2015
Brookline,Daily Water Demand,Aug,7.222844322580645,2016
Brookline,Daily Water Demand,Aug,6.360816677419355,2017
Brookline,Daily Water Demand,Aug,6.055165032258064,2018
Brookline,Daily Water Demand,Aug,5.981443032258064,2019
Brookline,Daily Water Demand,Dec,4.093572574193549,2015
Brookline,Daily Water Demand,Dec,4.029623616129032,2016
Brookline,Daily Water Demand,Dec,4.001024422580645,2017
Brookline,Daily Water Demand,Dec,4.190578290322581,2018
Brookline,Daily Water Demand,Dec,3.9306928129032257,2019
Brookline,Daily Water Demand,Feb,3.805113357142857,2015
Brookline,Daily Water Demand,Feb,4.248434,2016
Brookline,Daily Water Demand,Feb,4.135015607142857,2017
Brookline,Daily Water Demand,Feb,4.193810789285714,2018
Brookline,Daily Water Demand,Feb,4.474899214285714,2019
Brookline,Daily Water Demand,Feb,4.001798586206896,2020
Brookline,Daily Water Demand,Jan,3.104860612903226,2015
Brookline,Daily Water Demand,Jan,4.138606735483871,2016
Brookline,Daily Water Demand,Jan,4.062764935483871,2017
Brookline,Daily Water Demand,Jan,4.3693438387096775,2018
Brookline,Daily Water Demand,Jan,4.357885612906451,2019
Brookline,Daily Water Demand,Jan,3.9996889451612905,2020
Brookline,Daily Water Demand,Jul,3.8668972903225804,2015
Brookline,Daily Water Demand,Jul,6.9957717096774195,2016
Brookline,Daily Water Demand,Jul,5.854177161290322,2017
Brookline,Daily Water Demand,Jul,6.525147096774194,2018
Brookline,Daily Water Demand,Jul,5.831287032258064,2019
Brookline,Daily Water Demand,Jun,3.8882412333333334,2015
Brookline,Daily Water Demand,Jun,6.4068990333333335,2016
Brookline,Daily Water Demand,Jun,5.5805561,2017
Brookline,Daily Water Demand,Jun,5.896212866666667,2018
Brookline,Daily Water Demand,Jun,5.2210445,2019
Brookline,Daily Water Demand,Mar,2.4868626774225806,2015
Brookline,Daily Water Demand,Mar,4.075373125806451,2016
Brookline,Daily Water Demand,Mar,4.149752616129033,2017
Brookline,Daily Water Demand,Mar,4.151510032258065,2018
Brookline,Daily Water Demand,Mar,4.311663451612904,2019
Brookline,Daily Water Demand,Mar,4.048503835483871,2020
Brookline,Daily Water Demand,May,3.477885064516129,2015
Brookline,Daily Water Demand,May,5.128125161290322,2016
Brookline,Daily Water Demand,May,4.7346050645161295,2017
Brookline,Daily Water Demand,May,5.000987,2018
Brookline,Daily Water Demand,May,4.492908903225807,2019
Brookline,Daily Water Demand,May,4.749673466666667,2020
Brookline,Daily Water Demand,Nov,4.685643466666667,2015
Brookline,Daily Water Demand,Nov,4.23343137,2016
Brookline,Daily Water Demand,Nov,4.263585933333333,2017
Brookline,Daily Water Demand,Nov,4.332294633333333,2018
Brookline,Daily Water Demand,Nov,4.119870433333333,2019
Brookline,Daily Water Demand,Oct,5.638284612903226,2015
Brookline,Daily Water Demand,Oct,5.095431096774194,2016
Brookline,Daily Water Demand,Oct,5.2117006483870965,2017
Brookline,Daily Water Demand,Oct,4.835784193548387,2018
Brookline,Daily Water Demand,Oct,4.751148741935484,2019
Brookline,Daily Water Demand,Sep,7.158238033333333,2015
Brookline,Daily Water Demand,Sep,6.4755719,2016
Brookline,Daily Water Demand,Sep,5.868383763333334,2017
Brookline,Daily Water Demand,Sep,5.873077833336334,2018
Brookline,Daily Water Demand,Sep,5.7323338,2019
Chelsea,Daily Water Demand,Apr,2.216588466666667,2015
Chelsea,Daily Water Demand,Apr,3.147355393336667,2016
Chelsea,Daily Water Demand,Apr,3.3500205,2017
Chelsea,Daily Water Demand,Apr,3.2000106,2018
Chelsea,Daily Water Demand,Apr,3.185556433,2019
Chelsea,Daily Water Demand,Apr,3.21416176667,2020
Chelsea,Daily Water Demand,Aug,3.6135814677419353,2015
Chelsea,Daily Water Demand,Aug,3.6041916129032256,2016
Chelsea,Daily Water Demand,Aug,3.5161038387096775,2017
Chelsea,Daily Water Demand,Aug,3.543072870967742,2018
Chelsea,Daily Water Demand,Aug,3.492314580645161,2019
Chelsea,Daily Water Demand,Dec,2.9940030361290324,2015
Chelsea,Daily Water Demand,Dec,3.104985229096774,2016
Chelsea,Daily Water Demand,Dec,3.132241319348387,2017
Chelsea,Daily Water Demand,Dec,3.0329175161290323,2018
Chelsea,Daily Water Demand,Dec,3.153820032254839,2019
Chelsea,Daily Water Demand,Feb,3.010598782142857,2015
Chelsea,Daily Water Demand,Feb,3.155458306896552,2016
Chelsea,Daily Water Demand,Feb,3.1116320714285717,2017
Chelsea,Daily Water Demand,Feb,3.3144044285678573,2018
Chelsea,Daily Water Demand,Feb,3.2605876428571428,2019
Chelsea,Daily Water Demand,Feb,3.3663080689655174,2020
Chelsea,Daily Water Demand,Jan,3.062621541935484,2015
Chelsea,Daily Water Demand,Jan,3.0659730032258063,2016
Chelsea,Daily Water Demand,Jan,3.128454419354839,2017
Chelsea,Daily Water Demand,Jan,3.271148322570968,2018
Chelsea,Daily Water Demand,Jan,3.129184419354839,2019
Chelsea,Daily Water Demand,Jan,3.2692920322580648,2020
Chelsea,Daily Water Demand,Jul,2.954343099932258,2015
Chelsea,Daily Water Demand,Jul,3.5708025161290324,2016
Chelsea,Daily Water Demand,Jul,3.6808309031935487,2017
Chelsea,Daily Water Demand,Jul,3.7299990000000003,2018
Chelsea,Daily Water Demand,Jul,3.5077001612903227,2019
Chelsea,Daily Water Demand,Jun,2.7940179266633334,2015
Chelsea,Daily Water Demand,Jun,3.4515145332996666,2016
Chelsea,Daily Water Demand,Jun,3.6590016999996666,2017
Chelsea,Daily Water Demand,Jun,3.5855756,2018
Chelsea,Daily Water Demand,Jun,3.3895644000000003,2019
Chelsea,Daily Water Demand,Mar,2.9999143451612906,2015
Chelsea,Daily Water Demand,Mar,3.157945548387097,2016
Chelsea,Daily Water Demand,Mar,3.2398501967741935,2017
Chelsea,Daily Water Demand,Mar,3.283431580645161,2018
Chelsea,Daily Water Demand,Mar,3.1447671322580644,2019
Chelsea,Daily Water Demand,Mar,3.4130227096774193,2020
Chelsea,Daily Water Demand,May,2.6141237225806453,2015
Chelsea,Daily Water Demand,May,3.2437057096774193,2016
Chelsea,Daily Water Demand,May,3.4676750612903224,2017
Chelsea,Daily Water Demand,May,3.6665761290322583,2018
Chelsea,Daily Water Demand,May,3.1756500287096774,2019
Chelsea,Daily Water Demand,May,3.277029533329667,2020
Chelsea,Daily Water Demand,Nov,3.107714796666667,2015
Chelsea,Daily Water Demand,Nov,3.0773985666666666,2016
Chelsea,Daily Water Demand,Nov,3.1189153,2017
Chelsea,Daily Water Demand,Nov,3.093069603,2018
Chelsea,Daily Water Demand,Nov,3.140783933333333,2019
Chelsea,Daily Water Demand,Oct,3.2263083645161292,2015
Chelsea,Daily Water Demand,Oct,3.1970037419387096,2016
Chelsea,Daily Water Demand,Oct,3.2663359999967745,2017
Chelsea,Daily Water Demand,Oct,3.2425385806451614,2018
Chelsea,Daily Water Demand,Oct,3.2582429709709677,2019
Chelsea,Daily Water Demand,Sep,3.5362815933333334,2015
Chelsea,Daily Water Demand,Sep,3.3674088,2016
Chelsea,Daily Water Demand,Sep,3.3838031,2017
Chelsea,Daily Water Demand,Sep,3.4102916,2018
Chelsea,Daily Water Demand,Sep,3.4169441333333332,2019
Everett,Daily Water Demand,Apr,3.9325251900000002,2015
Everett,Daily Water Demand,Apr,3.6825139,2016
Everett,Daily Water Demand,Apr,3.628683016666667,2017
Everett,Daily Water Demand,Apr,3.6281287033333336,2018
Everett,Daily Water Demand,Apr,3.5020828733333333,2019
Everett,Daily Water Demand,Apr,3.5337643366333333,2020
Everett,Daily Water Demand,Aug,4.1690348967741935,2015
Everett,Daily Water Demand,Aug,4.365640274516129,2016
Everett,Daily Water Demand,Aug,4.04654793516129,2017
Everett,Daily Water Demand,Aug,4.063824438709678,2018
Everett,Daily Water Demand,Aug,4.27968405483871,2019
Everett,Daily Water Demand,Dec,3.684381222580645,2015
Everett,Daily Water Demand,Dec,3.838537193870968,2016
Everett,Daily Water Demand,Dec,3.6481019,2017
Everett,Daily Water Demand,Dec,3.5443023870967743,2018
Everett,Daily Water Demand,Dec,3.7242557193548387,2019
Everett,Daily Water Demand,Feb,3.9034241321428573,2015
Everett,Daily Water Demand,Feb,3.8408754068965516,2016
Everett,Daily Water Demand,Feb,3.672303575357143,2017
Everett,Daily Water Demand,Feb,3.4320716250000003,2018
Everett,Daily Water Demand,Feb,3.5367610460714287,2019
Everett,Daily Water Demand,Feb,3.668560303448276,2020
Everett,Daily Water Demand,Jan,3.4435858741935483,2015
Everett,Daily Water Demand,Jan,3.781531770967742,2016
Everett,Daily Water Demand,Jan,3.766335886129032,2017
Everett,Daily Water Demand,Jan,3.9290332870967744,2018
Everett,Daily Water Demand,Jan,3.6424435161290325,2019
Everett,Daily Water Demand,Jan,3.6655177,2020
Everett,Daily Water Demand,Jul,4.380921619354839,2015
Everett,Daily Water Demand,Jul,4.307896590645162,2016
Everett,Daily Water Demand,Jul,3.883652448387097,2017
Everett,Daily Water Demand,Jul,4.240901083870968,2018
Everett,Daily Water Demand,Jul,4.269877102903226,2019
Everett,Daily Water Demand,Jun,4.060648553333333,2015
Everett,Daily Water Demand,Jun,4.1049937666666665,2016
Everett,Daily Water Demand,Jun,3.984240016666667,2017
Everett,Daily Water Demand,Jun,4.08923296,2018
Everett,Daily Water Demand,Jun,3.7912720466666667,2019
Everett,Daily Water Demand,Mar,3.7333051225806453,2015
Everett,Daily Water Demand,Mar,3.651937741935484,2016
Everett,Daily Water Demand,Mar,3.580871806129032,2017
Everett,Daily Water Demand,Mar,3.497751270967742,2018
Everett,Daily Water Demand,Mar,3.467024535483871,2019
Everett,Daily Water Demand,Mar,3.5581736612903225,2020
Everett,Daily Water Demand,May,3.8166767387096776,2015
Everett,Daily Water Demand,May,3.827689167741936,2016
Everett,Daily Water Demand,May,3.6944547967741936,2017
Everett,Daily Water Demand,May,3.7476782031935487,2018
Everett,Daily Water Demand,May,3.612765377419355,2019
Everett,Daily Water Demand,May,3.8719359333333334,2020
Everett,Daily Water Demand,Nov,3.6207714933333333,2015
Everett,Daily Water Demand,Nov,3.9369681636666667,2016
Everett,Daily Water Demand,Nov,3.66258328,2017
Everett,Daily Water Demand,Nov,3.5885639,2018
Everett,Daily Water Demand,Nov,3.6412260233333336,2019
Everett,Daily Water Demand,Oct,3.75890835483871,2015
Everett,Daily Water Demand,Oct,4.028477522580645,2016
Everett,Daily Water Demand,Oct,3.914037964516129,2017
Everett,Daily Water Demand,Oct,3.70308423583871,2018
Everett,Daily Water Demand,Oct,3.832811916129032,2019
Everett,Daily Water Demand,Sep,4.080127936333334,2015
Everett,Daily Water Demand,Sep,4.102691923333333,2016
Everett,Daily Water Demand,Sep,3.8539800100000003,2017
Everett,Daily Water Demand,Sep,3.8266965066666665,2018
Everett,Daily Water Demand,Sep,4.007343733333333,2019
Framingham,Daily Water Demand,Apr,5.813361633333334,2015
Framingham,Daily Water Demand,Apr,5.249541023666334,2016
Framingham,Daily Water Demand,Apr,5.069814,2017
Framingham,Daily Water Demand,Apr,5.064452396666667,2018
Framingham,Daily Water Demand,Apr,5.0184178,2019
Framingham,Daily Water Demand,Apr,4.734981630333333,2020
Framingham,Daily Water Demand,Aug,7.25357739032258,2015
Framingham,Daily Water Demand,Aug,7.821136680645162,2016
Framingham,Daily Water Demand,Aug,6.893910193548387,2017
Framingham,Daily Water Demand,Aug,6.784897158064516,2018
Framingham,Daily Water Demand,Aug,6.7158765512903225,2019
Framingham,Daily Water Demand,Dec,5.118381719354839,2015
Framingham,Daily Water Demand,Dec,5.104168487096774,2016
Framingham,Daily Water Demand,Dec,4.941264935483871,2017
Framingham,Daily Water Demand,Dec,5.015671993548387,2018
Framingham,Daily Water Demand,Dec,4.9599507387096775,2019
Framingham,Daily Water Demand,Feb,6.759563107142857,2015
Framingham,Daily Water Demand,Feb,5.208633755172414,2016
Framingham,Daily Water Demand,Feb,4.956546753571429,2017
Framingham,Daily Water Demand,Feb,4.8874705,2018
Framingham,Daily Water Demand,Feb,5.025303143214286,2019
Framingham,Daily Water Demand,Feb,5.04300651724138,2020
Framingham,Daily Water Demand,Jan,6.231601580645162,2015
Framingham,Daily Water Demand,Jan,5.0929746451612905,2016
Framingham,Daily Water Demand,Jan,4.97790874516129,2017
Framingham,Daily Water Demand,Jan,5.243824483870968,2018
Framingham,Daily Water Demand,Jan,5.589487771290322,2019
Framingham,Daily Water Demand,Jan,5.124273290322581,2020
Framingham,Daily Water Demand,Jul,7.178067751612903,2015
Framingham,Daily Water Demand,Jul,7.822212032258065,2016
Framingham,Daily Water Demand,Jul,6.6296957064516135,2017
Framingham,Daily Water Demand,Jul,7.365339006451613,2018
Framingham,Daily Water Demand,Jul,6.7555801,2019
Framingham,Daily Water Demand,Jun,6.8812503996666665,2015
Framingham,Daily Water Demand,Jun,7.640456866666667,2016
Framingham,Daily Water Demand,Jun,6.384497963333334,2017
Framingham,Daily Water Demand,Jun,6.966919493333333,2018
Framingham,Daily Water Demand,Jun,6.043767263333334,2019
Framingham,Daily Water Demand,Mar,6.628962838709677,2015
Framingham,Daily Water Demand,Mar,5.166556674193548,2016
Framingham,Daily Water Demand,Mar,4.975861032258065,2017
Framingham,Daily Water Demand,Mar,4.895019870967742,2018
Framingham,Daily Water Demand,Mar,4.952534258064516,2019
Framingham,Daily Water Demand,Mar,4.884134935487097,2020
Framingham,Daily Water Demand,May,7.161793358064516,2015
Framingham,Daily Water Demand,May,6.135021867741935,2016
Framingham,Daily Water Demand,May,5.511831445161291,2017
Framingham,Daily Water Demand,May,5.836136741935484,2018
Framingham,Daily Water Demand,May,5.290221674193549,2019
Framingham,Daily Water Demand,May,5.6123731333333335,2020
